model_name,size,ratio_min,ratio_max,occupy_min,occupy_max
00003996_30214440d29b401c8b860c42_trimesh_031,2,0.03125,0.921875,0.01934814453125,0.32867431640625
00003998_30214440d29b401c8b860c42_trimesh_033,2,1.024,2.909090909090909,0.1859130859375,0.74053955078125
00003999_85675711ca91457daa1d2cb3_trimesh_000,3,0.828125,2.064516129032258,0.293701171875,0.515869140625
00004000_5379b20fa84f4fb0a8184e54_trimesh_000,2,0.21875,0.984375,0.202392578125,0.77191162109375
00004002_ceba13c921b24cfea1c6047c_trimesh_001,1,0.03125,1.620253164556962,0.0235595703125,0.3218994140625
00004004_690490b212df4d5eacc6635c_trimesh_000,7,0.90625,3.764705882352941,0.16375732421875,0.61474609375
00004005_690490b212df4d5eacc6635c_trimesh_001,5,0.7109375,1.0756302521008403,0.3707275390625,0.8157958984375
00004006_690490b212df4d5eacc6635c_trimesh_002,3,0.390625,1.5421686746987953,0.23583984375,0.55194091796875
00004008_690490b212df4d5eacc6635c_trimesh_004,6,0.0625,0.671875,0.060791015625,0.1365966796875
00004009_690490b212df4d5eacc6635c_trimesh_005,0,0.03125,0.640625,0.03082275390625,0.11968994140625
00004012_690490b212df4d5eacc6635c_trimesh_008,8,0.5390625,0.96875,0.46337890625,0.7554931640625
00004016_690490b212df4d5eacc6635c_trimesh_012,7,0.25,0.8671875,0.20025634765625,0.8074951171875
00004017_690490b212df4d5eacc6635c_trimesh_013,2,0.2421875,3.4594594594594597,0.1728515625,0.57232666015625
00004018_690490b212df4d5eacc6635c_trimesh_014,6,1.1327433628318584,2.909090909090909,0.2862548828125,0.75482177734375
00004020_690490b212df4d5eacc6635c_trimesh_016,6,0.40625,0.96875,0.38848876953125,0.716796875
00004021_690490b212df4d5eacc6635c_trimesh_017,4,0.5390625,0.984375,0.25616455078125,0.634521484375
00004022_690490b212df4d5eacc6635c_trimesh_018,6,0.2890625,0.9296875,0.283935546875,0.86846923828125
00004023_690490b212df4d5eacc6635c_trimesh_019,6,0.9296875,2.56,0.38330078125,0.7081298828125
00004024_690490b212df4d5eacc6635c_trimesh_020,2,0.9453125,2.723404255319149,0.305908203125,0.6290283203125
00004025_690490b212df4d5eacc6635c_trimesh_021,4,0.6875,1.0406504065040652,0.36846923828125,0.7010498046875
00004033_bf6f99b9df8e44e68f785854_trimesh_001,1,1.9104477611940298,16.0,0.06134033203125,0.35540771484375
00004035_f619073c02f94b0e8502739a_trimesh_000,9,0.796875,1.1636363636363636,0.6265869140625,0.9456787109375
00004036_f619073c02f94b0e8502739a_trimesh_001,2,0.0625,0.9765625,0.0618896484375,0.62579345703125
00004037_f619073c02f94b0e8502739a_trimesh_002,5,0.0859375,0.8046875,0.0859375,0.65570068359375
00004038_f619073c02f94b0e8502739a_trimesh_003,3,0.34375,0.7890625,0.33013916015625,0.59832763671875
00004039_f96ca2a2f3944d5a9fbedd0d_trimesh_000,3,0.1328125,1.4222222222222223,0.09442138671875,0.64581298828125
00004040_f96ca2a2f3944d5a9fbedd0d_trimesh_001,2,0.0546875,1.5238095238095237,0.0372314453125,0.64532470703125
00004041_f96ca2a2f3944d5a9fbedd0d_trimesh_002,3,0.2421875,0.96875,0.20635986328125,0.76824951171875
00004042_f96ca2a2f3944d5a9fbedd0d_trimesh_003,3,0.34375,0.96875,0.2169189453125,0.77020263671875
00004043_a2b97ffc41cd43b3870d840b_trimesh_000,3,0.125,0.9296875,0.04693603515625,0.88665771484375
00004049_563c3f218a5f42ad90367d99_trimesh_000,3,0.8984375,3.4594594594594597,0.222412109375,0.73797607421875
00004050_b50224f55669447ab99b9755_trimesh_000,2,0.0625,6.7368421052631575,0.04669189453125,0.18719482421875
00004053_df4d263d16fa4f1299ca6639_trimesh_000,5,0.875,2.4150943396226414,0.34649658203125,0.615478515625
00004054_63be6f27ec3f4ad2ace9b84c_trimesh_000,3,0.21875,0.921875,0.2154541015625,0.65045166015625
00004055_807335a792464b1796f5ae0b_trimesh_000,2,0.1640625,0.9296875,0.16162109375,0.52783203125
00004056_7b9e4495bd2c438b92a7ed6b_trimesh_000,3,0.21875,0.921875,0.2171630859375,0.63885498046875
00004057_c8db454379434943995d56fe_trimesh_000,1,0.046875,0.6796875,0.0428466796875,0.2620849609375
00004058_dcb6e8eb388547f0ba6405ab_trimesh_000,3,0.5078125,2.782608695652174,0.3228759765625,0.56402587890625
00004061_561b15139c044a0ba3e09633_trimesh_000,3,1.0406504065040652,4.413793103448276,0.22314453125,0.80694580078125
00004062_561b15139c044a0ba3e09633_trimesh_001,2,0.96875,21.333333333333332,0.0467529296875,0.76690673828125
00004064_efafa460ab154f8a83e2b5eb_trimesh_000,2,0.1796875,0.96875,0.164306640625,0.46820068359375
00004067_99288b53db2442e39f5956e4_trimesh_000,2,0.953125,18.285714285714285,0.05462646484375,0.543701171875
00004068_99288b53db2442e39f5956e4_trimesh_001,1,0.953125,18.285714285714285,0.05462646484375,0.4434814453125
00004069_99288b53db2442e39f5956e4_trimesh_002,4,0.3515625,5.565217391304348,0.17730712890625,0.8485107421875
00004070_99288b53db2442e39f5956e4_trimesh_003,4,0.1484375,0.96875,0.13214111328125,0.74609375
00004071_99288b53db2442e39f5956e4_trimesh_004,3,0.9609375,3.1219512195121952,0.29327392578125,0.677490234375
00004072_99288b53db2442e39f5956e4_trimesh_005,3,0.453125,2.169491525423729,0.3712158203125,0.69384765625
00004073_99288b53db2442e39f5956e4_trimesh_006,7,0.953125,1.3617021276595744,0.5914306640625,0.73321533203125
00004078_99288b53db2442e39f5956e4_trimesh_011,0,0.1171875,2.169491525423729,0.10675048828125,0.3841552734375
00004081_00148dfafc154059b2f9646f_trimesh_001,5,0.4296875,1.8028169014084507,0.20355224609375,0.6513671875
00004082_00148dfafc154059b2f9646f_trimesh_002,1,0.1171875,8.0,0.1033935546875,0.36859130859375
00004084_c69278c52cad45f7af4b6157_trimesh_000,2,0.203125,1.0491803278688525,0.10650634765625,0.430908203125
00004085_45986d8635e748b49f3d9f7a_trimesh_000,5,0.25,1.0158730158730158,0.23468017578125,0.94537353515625
00004086_3f802873a13042eb99f807df_trimesh_000,1,0.3671875,11.636363636363637,0.07586669921875,0.4310302734375
00004088_682d0d68eb404db58e39f511_trimesh_001,1,0.8671875,21.333333333333332,0.0467529296875,0.20068359375
00004089_682d0d68eb404db58e39f511_trimesh_002,5,0.2578125,1.4065934065934067,0.254638671875,0.5572509765625
00004092_682d0d68eb404db58e39f511_trimesh_005,1,0.0859375,0.9765625,0.07177734375,0.51495361328125
00004093_682d0d68eb404db58e39f511_trimesh_006,4,0.9765625,1.7534246575342465,0.09381103515625,0.24359130859375
00004094_682d0d68eb404db58e39f511_trimesh_007,2,0.7734375,1.4382022471910112,0.2586669921875,0.80279541015625
00004095_682d0d68eb404db58e39f511_trimesh_008,3,0.1171875,0.9765625,0.105224609375,0.774658203125
00004097_682d0d68eb404db58e39f511_trimesh_010,8,0.4140625,2.782608695652174,0.1822509765625,0.38238525390625
00004101_5babcb363dc943a9b137ece9_trimesh_000,8,0.8984375,1.5238095238095237,0.367919921875,0.90179443359375
00004106_58cfb48e5d6440d28a263e2f_trimesh_001,4,0.9453125,1.3333333333333333,0.58123779296875,0.7158203125
00004108_27b74b9dcbe34e21aaec80c1_trimesh_001,3,0.609375,0.96875,0.44342041015625,0.6842041015625
00004113_d06a5c3a89af43dcb8f12e0d_trimesh_000,4,1.4883720930232558,18.285714285714285,0.05401611328125,0.636962890625
00004115_d06a5c3a89af43dcb8f12e0d_trimesh_002,0,0.046875,4.129032258064516,0.04669189453125,0.21978759765625
00004116_d06a5c3a89af43dcb8f12e0d_trimesh_003,2,0.2109375,1.0,0.17706298828125,0.6783447265625
00004117_d06a5c3a89af43dcb8f12e0d_trimesh_004,2,0.2109375,1.0,0.1751708984375,0.6783447265625
00004118_d06a5c3a89af43dcb8f12e0d_trimesh_005,3,0.8110236220472441,14.222222222222221,0.0703125,0.78033447265625
00004120_d06a5c3a89af43dcb8f12e0d_trimesh_007,0,0.046875,2.739130434782609,0.04608154296875,0.301025390625
00004121_d06a5c3a89af43dcb8f12e0d_trimesh_008,0,0.046875,2.739130434782609,0.04608154296875,0.301025390625
00004122_d06a5c3a89af43dcb8f12e0d_trimesh_009,1,0.0625,2.3703703703703702,0.05950927734375,0.34967041015625
00004123_d06a5c3a89af43dcb8f12e0d_trimesh_010,4,0.5390625,1.0158730158730158,0.22247314453125,0.867919921875
00004124_d06a5c3a89af43dcb8f12e0d_trimesh_011,1,0.8984375,42.666666666666664,0.0234375,0.46771240234375
00004125_d06a5c3a89af43dcb8f12e0d_trimesh_012,1,0.0859375,1.6,0.07379150390625,0.51953125
00004126_d06a5c3a89af43dcb8f12e0d_trimesh_013,0,0.03125,9.142857142857142,0.031005859375,0.11639404296875
00004127_d06a5c3a89af43dcb8f12e0d_trimesh_014,0,0.03125,8.533333333333333,0.03106689453125,0.099853515625
00004130_640a2eb433a34aae908420ed_trimesh_000,2,0.2734375,1.7777777777777777,0.1092529296875,0.56982421875
00004131_640a2eb433a34aae908420ed_trimesh_001,2,0.0234375,32.0,0.02288818359375,0.061767578125
00004132_640a2eb433a34aae908420ed_trimesh_002,2,0.078125,0.6484375,0.076904296875,0.55059814453125
00004133_640a2eb433a34aae908420ed_trimesh_003,2,0.296875,1.5238095238095237,0.15765380859375,0.47125244140625
00004134_640a2eb433a34aae908420ed_trimesh_004,4,0.2578125,0.734375,0.240478515625,0.49346923828125
00004135_640a2eb433a34aae908420ed_trimesh_005,3,0.953125,1.8285714285714285,0.26031494140625,0.5196533203125
00004136_640a2eb433a34aae908420ed_trimesh_006,3,0.03125,1.4222222222222223,0.03125,0.57513427734375
00004137_640a2eb433a34aae908420ed_trimesh_007,3,0.3046875,0.75,0.17694091796875,0.5111083984375
00004138_640a2eb433a34aae908420ed_trimesh_008,6,0.015625,14.222222222222221,0.015380859375,0.0703125
00004143_640a2eb433a34aae908420ed_trimesh_013,3,0.25,1.1851851851851851,0.17718505859375,0.6148681640625
00004144_640a2eb433a34aae908420ed_trimesh_014,2,0.1796875,1.8028169014084507,0.17236328125,0.53448486328125
00004146_25c63692f99a42f6bee0033d_trimesh_001,1,0.234375,5.818181818181818,0.093505859375,0.8348388671875
00004148_25c63692f99a42f6bee0033d_trimesh_003,3,0.5078125,2.909090909090909,0.18841552734375,0.69671630859375
00004152_a17f30f08c0b4c999648e45f_trimesh_000,3,0.41935483870967744,3.076923076923077,0.07318115234375,0.4473876953125
00004155_a051c8775c1b4f7e94096d2c_trimesh_000,1,1.9104477611940298,6.4,0.13189697265625,0.41278076171875
00004156_a051c8775c1b4f7e94096d2c_trimesh_001,4,0.9609375,9.142857142857142,0.09405517578125,0.42657470703125
00004158_a3004a6463494f6990458c08_trimesh_000,5,0.65625,1.040983606557377,0.3466796875,0.83868408203125
00004160_9f1e284869d94b29b871dd64_trimesh_001,3,0.046875,0.625,0.03955078125,0.31329345703125
00004175_c84aae9046384e0baed4ebac_trimesh_005,5,0.4921875,14.222222222222221,0.0562744140625,0.424560546875
00004177_1963fd7e49b14f13801e825b_trimesh_000,5,0.8984375,2.2857142857142856,0.4222412109375,0.65032958984375
00004183_bc83f907c9794067b2016b2f_trimesh_005,0,0.1171875,2.2857142857142856,0.103759765625,0.38702392578125
00004195_0d17d31b43674261aeb60dc9_trimesh_000,9,0.1953125,0.890625,0.15753173828125,0.4737548828125
00004196_0d17d31b43674261aeb60dc9_trimesh_001,4,0.3515625,0.953125,0.33465576171875,0.795654296875
00004197_34b4e8a2b10d45f7a2c1c512_trimesh_000,8,0.5078125,0.9765625,0.4730224609375,0.77691650390625
00004198_7712c47cf5ff45fe8b1824a1_trimesh_000,5,0.9212598425196851,1.7777777777777777,0.29302978515625,0.6953125
00004199_06179cb249be469f8db520c3_trimesh_000,4,0.984251968503937,1.9104477611940298,0.45770263671875,0.75848388671875
00004201_1b9c7489515446c5861c0ced_trimesh_000,5,0.734375,1.4883720930232558,0.5194091796875,0.7625732421875
00004202_1b9c7489515446c5861c0ced_trimesh_001,6,0.71875,1.2673267326732673,0.52532958984375,0.73297119140625
00004203_1b9c7489515446c5861c0ced_trimesh_002,3,0.7265625,1.1962616822429906,0.4561767578125,0.75152587890625
00004205_3c641ce50c2142ffa9440d95_trimesh_000,4,0.59375,1.1851851851851851,0.15185546875,0.71630859375
00004208_4e100c8d49b14561900fe7af_trimesh_000,2,0.3671875,1.2549019607843137,0.251953125,0.55047607421875
00004209_79bbd8eba2594f2aba9ede4c_trimesh_000,9,0.1484375,0.6953125,0.11846923828125,0.583251953125
00004210_79bbd8eba2594f2aba9ede4c_trimesh_001,0,0.03125,0.625,0.0311279296875,0.20526123046875
00004212_79bbd8eba2594f2aba9ede4c_trimesh_003,3,0.96875,1.4382022471910112,0.580322265625,0.76629638671875
00004214_632b21518ebc4b32a87b39ef_trimesh_001,3,0.4765625,0.9296875,0.37481689453125,0.6552734375
00004218_b75d70544ce4433fa538f2a2_trimesh_000,2,0.25,2.9767441860465116,0.142578125,0.84051513671875
00004219_b75d70544ce4433fa538f2a2_trimesh_001,2,0.5078125,3.3684210526315788,0.23486328125,0.57135009765625
00004220_b75d70544ce4433fa538f2a2_trimesh_002,3,0.375,0.984375,0.28082275390625,0.76617431640625
00004222_b75d70544ce4433fa538f2a2_trimesh_004,6,0.359375,1.6842105263157894,0.24212646484375,0.5482177734375
00004224_b75d70544ce4433fa538f2a2_trimesh_006,3,0.71875,1.4065934065934067,0.1927490234375,0.689208984375
00004226_b75d70544ce4433fa538f2a2_trimesh_008,3,0.4307692307692308,2.6,0.05712890625,0.426025390625
00004229_b75d70544ce4433fa538f2a2_trimesh_011,3,0.578125,3.282051282051282,0.23406982421875,0.59814453125
00004234_edcee553fa4f435e8d4b5655_trimesh_000,8,1.1228070175438596,2.0,0.4818115234375,0.74273681640625
00004238_ac700bc1537d4839a22b299b_trimesh_000,5,0.9609375,1.2307692307692308,0.70166015625,0.7857666015625
00004239_44ef282fd97f48e3975e09cf_trimesh_000,3,0.03125,1.0406504065040652,0.0308837890625,0.930908203125
00004240_b69e6a79f73f4e4f94e0b432_trimesh_000,3,0.640625,1.0158730158730158,0.4920654296875,0.7840576171875
00004242_bd10dc2f656943d9a8366745_trimesh_000,6,0.09375,0.828125,0.04852294921875,0.69219970703125
00004245_186f54934d224388a501077b_trimesh_000,1,0.9606299212598425,1.8823529411764706,0.20745849609375,0.76019287109375
00004250_ee78e0a2efef4b598e976993_trimesh_003,5,0.9453125,1.1228070175438596,0.62847900390625,0.79608154296875
00004251_ee78e0a2efef4b598e976993_trimesh_004,2,0.28125,1.3473684210526315,0.244873046875,0.6055908203125
00004252_ee78e0a2efef4b598e976993_trimesh_005,4,1.1743119266055047,1.6842105263157894,0.38519287109375,0.783935546875
00004253_ee78e0a2efef4b598e976993_trimesh_006,2,0.359375,1.5058823529411764,0.2459716796875,0.7039794921875
00004255_ee78e0a2efef4b598e976993_trimesh_008,4,0.9609375,2.064516129032258,0.46075439453125,0.66583251953125
00004256_ee78e0a2efef4b598e976993_trimesh_009,2,0.9765625,9.846153846153847,0.10052490234375,0.74530029296875
00004257_ee78e0a2efef4b598e976993_trimesh_010,7,0.9765625,2.723404255319149,0.346435546875,0.71124267578125
00004258_ee78e0a2efef4b598e976993_trimesh_011,3,0.34375,0.9765625,0.27020263671875,0.70831298828125
00004259_ee78e0a2efef4b598e976993_trimesh_012,3,0.9609375,2.064516129032258,0.37750244140625,0.77349853515625
00004260_ee78e0a2efef4b598e976993_trimesh_013,7,0.3828125,0.96875,0.36956787109375,0.66949462890625
00004261_3f03b9180db1407fabb08593_trimesh_000,2,0.078125,0.9765625,0.077392578125,0.7423095703125
00004264_45a480742b544b49b19d5173_trimesh_000,5,0.09375,0.9296875,0.0760498046875,0.89080810546875
00004265_45a480742b544b49b19d5173_trimesh_001,3,0.3203125,0.9765625,0.1595458984375,0.7724609375
00004266_45a480742b544b49b19d5173_trimesh_002,2,0.8125,1.3195876288659794,0.42572021484375,0.77740478515625
00004267_45a480742b544b49b19d5173_trimesh_003,2,0.09375,1.8285714285714285,0.09259033203125,0.50372314453125
00004268_45a480742b544b49b19d5173_trimesh_004,7,1.3195876288659794,2.3703703703703702,0.29107666015625,0.63092041015625
00004270_45a480742b544b49b19d5173_trimesh_006,7,0.8125,1.0847457627118644,0.431640625,0.69677734375
00004271_45a480742b544b49b19d5173_trimesh_007,9,0.8671875,3.5555555555555554,0.273193359375,0.75872802734375
00004273_0ca8f704a7534c799f9817f4_trimesh_000,3,0.8359375,1.2549019607843137,0.52783203125,0.77154541015625
00004274_f69bf34d6f7e4eb887450aa2_trimesh_000,3,0.1328125,0.96875,0.13153076171875,0.6361083984375
00004275_f69bf34d6f7e4eb887450aa2_trimesh_001,3,0.2265625,0.96875,0.209716796875,0.75
00004276_f69bf34d6f7e4eb887450aa2_trimesh_002,3,0.34375,0.9765625,0.327392578125,0.61474609375
00004277_f69bf34d6f7e4eb887450aa2_trimesh_003,4,0.640625,2.8444444444444446,0.2783203125,0.56280517578125
00004278_f69bf34d6f7e4eb887450aa2_trimesh_004,5,1.1743119266055047,2.56,0.29986572265625,0.6334228515625
00004279_f69bf34d6f7e4eb887450aa2_trimesh_005,4,0.015625,0.6328125,0.01275634765625,0.352294921875
00004280_f69bf34d6f7e4eb887450aa2_trimesh_006,3,0.6171875,0.984375,0.39874267578125,0.74530029296875
00004281_f69bf34d6f7e4eb887450aa2_trimesh_007,5,0.7890625,0.9609375,0.517333984375,0.77020263671875
00004282_f69bf34d6f7e4eb887450aa2_trimesh_008,2,0.8828125,1.4883720930232558,0.344482421875,0.77490234375
00004283_f69bf34d6f7e4eb887450aa2_trimesh_009,4,0.640625,0.9609375,0.54901123046875,0.7252197265625
00004286_f69bf34d6f7e4eb887450aa2_trimesh_012,5,0.8984375,1.3333333333333333,0.4708251953125,0.67303466796875
00004287_f69bf34d6f7e4eb887450aa2_trimesh_013,3,0.765625,1.2211538461538463,0.47216796875,0.773193359375
00004288_00e12f076c9f44728924a007_trimesh_000,6,0.375,0.9296875,0.33148193359375,0.88995361328125
00004289_00e12f076c9f44728924a007_trimesh_001,4,0.21875,0.9375,0.2098388671875,0.8978271484375
00004290_00e12f076c9f44728924a007_trimesh_002,5,0.5234375,8.533333333333333,0.109375,0.473388671875
00004291_00e12f076c9f44728924a007_trimesh_003,6,0.4296875,0.9375,0.36517333984375,0.88836669921875
00004292_00e12f076c9f44728924a007_trimesh_004,4,0.3046875,1.0578512396694215,0.281982421875,0.90692138671875
00004293_00e12f076c9f44728924a007_trimesh_005,4,0.6484375,9.142857142857142,0.10662841796875,0.55499267578125
00004294_00e12f076c9f44728924a007_trimesh_006,3,0.1484375,1.1130434782608696,0.10894775390625,0.4617919921875
00004295_00e12f076c9f44728924a007_trimesh_007,5,0.15625,1.103448275862069,0.144287109375,0.484130859375
00004296_00e12f076c9f44728924a007_trimesh_008,2,1.4222222222222223,12.8,0.07598876953125,0.676513671875
00004297_00e12f076c9f44728924a007_trimesh_009,2,1.4222222222222223,12.8,0.07598876953125,0.676513671875
00004298_00e12f076c9f44728924a007_trimesh_010,2,1.4222222222222223,12.8,0.07598876953125,0.676513671875
00004299_00e12f076c9f44728924a007_trimesh_011,5,0.4765625,0.953125,0.40692138671875,0.7379150390625
00004300_00e12f076c9f44728924a007_trimesh_012,2,1.7777777777777777,7.111111111111111,0.1273193359375,0.5433349609375
00004301_00e12f076c9f44728924a007_trimesh_013,2,2.3703703703703702,7.529411764705882,0.12286376953125,0.40081787109375
00004302_00e12f076c9f44728924a007_trimesh_014,4,0.40625,0.9609375,0.315673828125,0.76263427734375
00004303_00e12f076c9f44728924a007_trimesh_015,2,1.9393939393939394,6.095238095238095,0.1630859375,0.42706298828125
00004304_00e12f076c9f44728924a007_trimesh_016,5,0.5,0.984375,0.34320068359375,0.9212646484375
00004305_00e12f076c9f44728924a007_trimesh_017,4,0.2265625,0.9444444444444444,0.18890380859375,0.88262939453125
00004306_00e12f076c9f44728924a007_trimesh_018,3,1.0,4.413793103448276,0.1851806640625,0.964111328125
00004307_00e12f076c9f44728924a007_trimesh_019,3,1.0578512396694215,3.878787878787879,0.18975830078125,0.89892578125
00004308_00e12f076c9f44728924a007_trimesh_020,5,0.625,2.064516129032258,0.35308837890625,0.739501953125
00004309_00e12f076c9f44728924a007_trimesh_021,5,0.578125,2.206896551724138,0.3365478515625,0.748779296875
00004311_00e12f076c9f44728924a007_trimesh_023,2,0.15625,0.9765625,0.11712646484375,0.67608642578125
00004313_00e12f076c9f44728924a007_trimesh_025,3,0.9453125,1.1962616822429906,0.6690673828125,0.80413818359375
00004314_00e12f076c9f44728924a007_trimesh_026,5,0.4296875,9.846153846153847,0.08258056640625,0.507080078125
00004315_00e12f076c9f44728924a007_trimesh_027,2,0.3359375,0.953125,0.17999267578125,0.35528564453125
00004316_00e12f076c9f44728924a007_trimesh_028,4,0.1640625,0.9765625,0.12744140625,0.7823486328125
00004320_00e12f076c9f44728924a007_trimesh_032,4,0.53125,1.641025641025641,0.30023193359375,0.68341064453125
00004321_00e12f076c9f44728924a007_trimesh_033,5,0.5,2.1333333333333333,0.3154296875,0.613525390625
00004322_00e12f076c9f44728924a007_trimesh_034,9,0.4140625,2.56,0.35107421875,0.8944091796875
00004323_00e12f076c9f44728924a007_trimesh_035,4,0.5390625,2.0,0.32427978515625,0.61773681640625
00004324_00e12f076c9f44728924a007_trimesh_036,4,0.5,1.7066666666666668,0.293701171875,0.67950439453125
00004326_00e12f076c9f44728924a007_trimesh_038,5,0.9609375,1.0847457627118644,0.491455078125,0.880859375
00004327_00e12f076c9f44728924a007_trimesh_039,6,0.9609375,1.1531531531531531,0.469482421875,0.857421875
00004329_00e12f076c9f44728924a007_trimesh_041,2,0.1640625,0.9765625,0.10400390625,0.7786865234375
00004330_00e12f076c9f44728924a007_trimesh_042,2,0.1640625,0.9765625,0.111572265625,0.7796630859375
00004333_00e12f076c9f44728924a007_trimesh_045,5,0.796875,1.6,0.48236083984375,0.768310546875
00004334_00e12f076c9f44728924a007_trimesh_046,6,0.90625,1.4545454545454546,0.569091796875,0.882568359375
00004336_ca48f0dc65ad438e95a10c46_trimesh_000,3,0.1796875,0.96875,0.165771484375,0.7545166015625
00004339_c290684bc7264c05b2054a59_trimesh_000,2,1.292929292929293,3.1219512195121952,0.239013671875,0.58587646484375
00004340_c290684bc7264c05b2054a59_trimesh_001,7,0.9765625,1.6623376623376624,0.43902587890625,0.7703857421875
00004341_c290684bc7264c05b2054a59_trimesh_002,3,0.3671875,2.909090909090909,0.19891357421875,0.6898193359375
00004342_c290684bc7264c05b2054a59_trimesh_003,2,2.56,5.12,0.1513671875,0.35101318359375
00004346_c290684bc7264c05b2054a59_trimesh_007,2,1.1743119266055047,5.818181818181818,0.16143798828125,0.56488037109375
00004347_c290684bc7264c05b2054a59_trimesh_008,4,0.90625,3.0476190476190474,0.31732177734375,0.68060302734375
00004348_c290684bc7264c05b2054a59_trimesh_009,0,2.4615384615384617,9.846153846153847,0.08538818359375,0.33355712890625
00004349_c290684bc7264c05b2054a59_trimesh_010,0,5.333333333333333,25.6,0.0311279296875,0.17144775390625
00004351_c290684bc7264c05b2054a59_trimesh_012,0,7.529411764705882,32.0,0.031005859375,0.131591796875
00004352_c290684bc7264c05b2054a59_trimesh_013,6,0.6015625,1.0491803278688525,0.5396728515625,0.84698486328125
00004353_c290684bc7264c05b2054a59_trimesh_014,6,0.390625,0.8515625,0.3509521484375,0.59588623046875
00004355_c290684bc7264c05b2054a59_trimesh_016,1,3.4594594594594597,16.0,0.06207275390625,0.263916015625
00004356_c290684bc7264c05b2054a59_trimesh_017,5,1.032258064516129,1.5802469135802468,0.5914306640625,0.644287109375
00004357_c290684bc7264c05b2054a59_trimesh_018,3,0.359375,0.96875,0.23077392578125,0.5281982421875
00004359_c290684bc7264c05b2054a59_trimesh_020,4,0.734375,1.0847457627118644,0.5040283203125,0.9295654296875
00004360_c290684bc7264c05b2054a59_trimesh_021,3,0.40625,3.0476190476190474,0.27117919921875,0.838134765625
00004361_c290684bc7264c05b2054a59_trimesh_022,5,0.9453125,2.5098039215686274,0.38201904296875,0.6612548828125
00004362_c290684bc7264c05b2054a59_trimesh_023,5,0.9375,2.0,0.4415283203125,0.8363037109375
00004363_c290684bc7264c05b2054a59_trimesh_024,5,0.9375,2.0,0.4415283203125,0.85003662109375
00004364_c290684bc7264c05b2054a59_trimesh_025,2,0.1015625,0.96875,0.099365234375,0.5692138671875
00004365_c290684bc7264c05b2054a59_trimesh_026,6,1.0847457627118644,1.8823529411764706,0.5203857421875,0.6094970703125
00004366_c290684bc7264c05b2054a59_trimesh_027,4,1.1962616822429906,2.6122448979591835,0.36492919921875,0.552734375
00004367_c290684bc7264c05b2054a59_trimesh_028,2,0.5390625,16.0,0.0623779296875,0.40966796875
00004369_c290684bc7264c05b2054a59_trimesh_030,4,0.8046875,1.0940170940170941,0.52685546875,0.75006103515625
00004371_c290684bc7264c05b2054a59_trimesh_032,3,1.1962616822429906,3.878787878787879,0.1859130859375,0.5255126953125
00004372_c290684bc7264c05b2054a59_trimesh_033,3,0.65625,1.1962616822429906,0.2005615234375,0.87738037109375
00004373_c290684bc7264c05b2054a59_trimesh_034,3,1.1327433628318584,6.095238095238095,0.15863037109375,0.72467041015625
00004374_a1e1f32a1678407ebef8a03c_trimesh_000,2,1.0158730158730158,2.4150943396226414,0.258544921875,0.79559326171875
00004375_5f65361d7508442b953fc482_trimesh_000,2,0.96875,6.095238095238095,0.14105224609375,0.7728271484375
00004377_a6e2437962e14667b3f55dbd_trimesh_000,2,0.3125,1.6842105263157894,0.19842529296875,0.41754150390625
00004381_38670df58e1b4e9e9ce755b4_trimesh_000,3,0.546875,1.7534246575342465,0.200927734375,0.3544921875
00004382_5ac5fb78fd27409ebf8ee45b_trimesh_000,3,0.109375,2.9767441860465116,0.09930419921875,0.318115234375
00004383_5ac5fb78fd27409ebf8ee45b_trimesh_001,3,0.4921875,0.8671875,0.46014404296875,0.674560546875
00004384_61f13bf3fd634a019c3700d6_trimesh_000,1,0.03125,1.1327433628318584,0.03125,0.406982421875
00004386_d82c8accf5f948f9b9935f36_trimesh_000,1,0.08661417322834646,2.782608695652174,0.08514404296875,0.329345703125
00004387_5894ee12cbdf4783b194fb6f_trimesh_000,2,0.11811023622047244,2.0,0.1124267578125,0.45941162109375
00004388_6c203ca12d844683bd5a4f44_trimesh_000,5,0.0546875,0.640625,0.0404052734375,0.27813720703125
00004389_478cd71be49144f0bb3ff944_trimesh_000,2,0.0859375,0.9609375,0.0736083984375,0.4910888671875
00004391_147a0707012c4408b79a6041_trimesh_001,4,0.9453125,1.5238095238095237,0.5491943359375,0.7064208984375
00004393_147a0707012c4408b79a6041_trimesh_003,3,0.2734375,2.723404255319149,0.25640869140625,0.49456787109375
00004395_af6d85fa924447d6a5d0db39_trimesh_000,2,0.1640625,1.8823529411764706,0.11932373046875,0.31488037109375
00004396_af6d85fa924447d6a5d0db39_trimesh_001,3,0.3828125,2.6666666666666665,0.23333740234375,0.5096435546875
00004397_af6d85fa924447d6a5d0db39_trimesh_002,1,0.03125,3.3684210526315788,0.031005859375,0.26104736328125
00004398_af6d85fa924447d6a5d0db39_trimesh_003,3,0.7109375,1.1441441441441442,0.231201171875,0.8270263671875
00004399_a4c85c81c34042ae946b6590_trimesh_000,2,0.5,0.9765625,0.27545166015625,0.63922119140625
00004400_a61d2e49b8de4a73a99e0d1e_trimesh_000,6,0.4921875,1.8823529411764706,0.34515380859375,0.79351806640625
00004402_2f3c47ebc0054b4f8e0e4cf4_trimesh_000,3,0.484375,12.8,0.0582275390625,0.49053955078125
